Start,DoS,Path,Msg
/wiki/Mediod%C3%ADa_(Madrid),-1.0,"['https://es.wikipedia.org/wiki/Mediod%C3%ADa_(Madrid)', 'https://es.wikipedia.org/wiki/Madrid']",NOK - short path at /wiki/Madrid (last idx: 1).
/wiki/Ram%C3%B3n_%C3%81bila,-1.0,"['https://es.wikipedia.org/wiki/Ram%C3%B3n_%C3%81bila', 'https://es.wikipedia.org/wiki/Futbolista', 'https://es.wikipedia.org/wiki/Atleta', 'https://es.wikipedia.org/wiki/Juegos_Ol%C3%ADmpicos', 'https://es.wikipedia.org/wiki/Deporte']",NOK - short path at /wiki/Deporte (last idx: 4).
/wiki/Serratula,-1.0,"['https://es.wikipedia.org/wiki/Serratula', 'https://es.wikipedia.org/wiki/G%C3%A9nero_(biolog%C3%ADa)']",NOK - short path at /wiki/G%C3%A9nero_(biolog%C3%ADa) (last idx: 1).
/wiki/Datnioides_polota,-1.0,"['https://es.wikipedia.org/wiki/Datnioides_polota', 'https://es.wikipedia.org/wiki/Especie']",NOK - short path at /wiki/Especie (last idx: 1).
/wiki/Philodromus_dilutus,-1.0,"['https://es.wikipedia.org/wiki/Philodromus_dilutus', 'https://es.wikipedia.org/wiki/Especie']",NOK - short path at /wiki/Especie (last idx: 1).
/wiki/Kate_Spade,-1.0,"['https://es.wikipedia.org/wiki/Kate_Spade', 'https://es.wikipedia.org/wiki/Complemento_(ropa)', 'https://es.wikipedia.org/wiki/Indumentaria', 'https://es.wikipedia.org/wiki/Costura', 'https://es.wikipedia.org/wiki/Tela', 'https://es.wikipedia.org/wiki/Hilo', 'https://es.wikipedia.org/wiki/Industria_textil', 'https://es.wikipedia.org/wiki/Industria', 'https://es.wikipedia.org/wiki/Actividad']",NOK - short path at /wiki/Actividad (last idx: 8).
/wiki/Jos%C3%A9_Squadrone,-1.0,"['https://es.wikipedia.org/wiki/Jos%C3%A9_Squadrone', 'https://es.wikipedia.org/wiki/Bromatolog%C3%ADa', 'https://es.wikipedia.org/wiki/Alimento', 'https://es.wikipedia.org/wiki/Ser_vivo']",NOK - short path at /wiki/Ser_vivo (last idx: 3).
/wiki/Heterophasia_gracilis,-1.0,"['https://es.wikipedia.org/wiki/Heterophasia_gracilis', 'https://es.wikipedia.org/wiki/Especie']",NOK - short path at /wiki/Especie (last idx: 1).
/wiki/Museo_Moncton,-1.0,"['https://es.wikipedia.org/wiki/Museo_Moncton', 'https://es.wikipedia.org/wiki/Moncton', 'https://es.wikipedia.org/wiki/Canad%C3%A1', 'https://es.wikipedia.org/wiki/Estado']",NOK - short path at /wiki/Estado (last idx: 3).
/wiki/Hornos%C3%ADn,-1.0,"['https://es.wikipedia.org/wiki/Hornos%C3%ADn', 'https://es.wikipedia.org/wiki/Distrito_de_Strakonice', 'https://es.wikipedia.org/wiki/Organizaci%C3%B3n_territorial_de_la_Rep%C3%BAblica_Checa', 'https://es.wikipedia.org/wiki/Rep%C3%BAblica_Checa', 'https://es.wikipedia.org/wiki/Estado']",NOK - short path at /wiki/Estado (last idx: 4).
