Start,DoS,Path,Msg
/wiki/Akialoa_obscura,8.0,"['https://es.wikipedia.org/wiki/Akialoa_obscura', 'https://es.wikipedia.org/wiki/Especie']",OK - short path at /wiki/Especie (last idx: 1).
/wiki/Isla_Farall%C3%B3n_(Panam%C3%A1),10.0,"['https://es.wikipedia.org/wiki/Isla_Farall%C3%B3n_(Panam%C3%A1)', 'https://es.wikipedia.org/wiki/Promontorio', 'https://es.wikipedia.org/wiki/Roca', 'https://es.wikipedia.org/wiki/Geolog%C3%ADa', 'https://es.wikipedia.org/wiki/Ciencias_naturales']",OK - short path at /wiki/Ciencias_naturales (last idx: 4).
/wiki/Selecci%C3%B3n_de_f%C3%BAtbol_sala_de_Panam%C3%A1,15.0,"['https://es.wikipedia.org/wiki/Selecci%C3%B3n_de_f%C3%BAtbol_sala_de_Panam%C3%A1', 'https://es.wikipedia.org/wiki/Panam%C3%A1', 'https://es.wikipedia.org/wiki/Am%C3%A9rica_Central', 'https://es.wikipedia.org/wiki/Am%C3%A9rica', 'https://es.wikipedia.org/wiki/Continente']",OK - short path at /wiki/Continente (last idx: 4).
/wiki/Complejo_Cultural_F%C3%A1brica_Imbabura,19.0,"['https://es.wikipedia.org/wiki/Complejo_Cultural_F%C3%A1brica_Imbabura', 'https://es.wikipedia.org/wiki/Ministerio_de_Cultura_y_Patrimonio_de_Ecuador', 'https://es.wikipedia.org/wiki/Ecuador', 'https://es.wikipedia.org/wiki/Estado_soberano']",OK - short path at /wiki/Estado_soberano (last idx: 3).
/wiki/Etnograf%C3%ADa_de_Brasil,16.0,"['https://es.wikipedia.org/wiki/Etnograf%C3%ADa_de_Brasil', 'https://es.wikipedia.org/wiki/Brasil', 'https://es.wikipedia.org/wiki/Estado']",OK - short path at /wiki/Estado (last idx: 2).
/wiki/Antonio_Franc%C3%A9s_P%C3%A9rez,19.0,"['https://es.wikipedia.org/wiki/Antonio_Franc%C3%A9s_P%C3%A9rez', 'https://es.wikipedia.org/wiki/PSPV-PSOE', 'https://es.wikipedia.org/wiki/Partido_Socialista_Obrero_Espa%C3%B1ol', 'https://es.wikipedia.org/wiki/Partido_pol%C3%ADtico_(Espa%C3%B1a)', 'https://es.wikipedia.org/wiki/Espa%C3%B1a']",OK - short path at /wiki/Espa%C3%B1a (last idx: 4).
/wiki/Muy_dentro_de_mi_coraz%C3%B3n,16.0,"['https://es.wikipedia.org/wiki/Muy_dentro_de_mi_coraz%C3%B3n', 'https://es.wikipedia.org/wiki/%C3%81lbum_musical', 'https://es.wikipedia.org/wiki/Disco_compacto', 'https://es.wikipedia.org/wiki/Disco_%C3%B3ptico', 'https://es.wikipedia.org/wiki/Medio_de_almacenamiento', 'https://es.wikipedia.org/wiki/Computadora', 'https://es.wikipedia.org/wiki/Aparato_electr%C3%B3nico', 'https://es.wikipedia.org/wiki/Artefacto', 'https://es.wikipedia.org/wiki/Objeto_f%C3%ADsico', 'https://es.wikipedia.org/wiki/F%C3%ADsica']",OK - short path at /wiki/F%C3%ADsica (last idx: 9).
/wiki/AEW_TNT_Championship,6.0,"['https://es.wikipedia.org/wiki/AEW_TNT_Championship', 'https://es.wikipedia.org/wiki/Lucha_libre_profesional', 'https://es.wikipedia.org/wiki/Deporte_de_combate', 'https://es.wikipedia.org/wiki/Deporte']",OK - short path at /wiki/Deporte (last idx: 3).
/wiki/Marisa_P%C3%A9rez_Dom%C3%ADnguez,13.0,"['https://es.wikipedia.org/wiki/Marisa_P%C3%A9rez_Dom%C3%ADnguez', 'https://es.wikipedia.org/wiki/Instituto_de_Investigaciones_Dr._Jos%C3%A9_Mar%C3%ADa_Luis_Mora', 'https://es.wikipedia.org/wiki/Jos%C3%A9_Mar%C3%ADa_Luis_Mora', 'https://es.wikipedia.org/wiki/Sacerdote', 'https://es.wikipedia.org/wiki/Religi%C3%B3n', 'https://es.wikipedia.org/wiki/Cultura', 'https://es.wikipedia.org/wiki/Polisemia', 'https://es.wikipedia.org/wiki/Ling%C3%BC%C3%ADstica', 'https://es.wikipedia.org/wiki/Ciencia']",OK - short path at /wiki/Ciencia (last idx: 8).
/wiki/2C-E,18.0,"['https://es.wikipedia.org/wiki/2C-E', 'https://es.wikipedia.org/wiki/Fenetilamina', 'https://es.wikipedia.org/wiki/Triptamina', 'https://es.wikipedia.org/wiki/Alcaloide', 'https://es.wikipedia.org/wiki/Metabolitos_secundarios_de_las_plantas', 'https://es.wikipedia.org/wiki/Metabolismo_primario_de_las_plantas', 'https://es.wikipedia.org/wiki/Fotos%C3%ADntesis', 'https://es.wikipedia.org/wiki/Clorofila', 'https://es.wikipedia.org/wiki/Pigmento', 'https://es.wikipedia.org/wiki/Lat%C3%ADn', 'https://es.wikipedia.org/wiki/Lenguas_it%C3%A1licas', 'https://es.wikipedia.org/wiki/Lenguas_indoeuropeas', 'https://es.wikipedia.org/wiki/Familia_de_lenguas', 'https://es.wikipedia.org/wiki/Idioma']",OK - short path at /wiki/Idioma (last idx: 13).
